"id","mercedes_c","vw_golf","vw_passat","bmw_320","opel_astra","diesel","other_car_owner","pm_green","private_seller","guarantee","inspection","maintenance_cert","co2_em","euro_norm","mile_20","mile_30","mile_40","mile_50","mile_100","mile_150","mileage","mileage2","age_3","age_6","age_car_years","age_car_years2"
3230,1,0,0,0,0,0,0,1,0,0,0,1,235,4,1,1,1,1,1,0,130.5,17030.25,1,1,13.7,187.69
38139,0,0,0,1,0,0,0,1,0,0,0,1,185,4,1,1,1,1,1,0,142,20164,1,1,10.7,114.49
69117,0,0,1,0,0,1,0,0,0,0,2,0,120,5,1,1,1,1,1,0,138.674,19230.478276,1,0,4.3,18.49
50581,1,0,0,0,0,0,1,1,0,0,1,1,129,6,0,0,0,0,0,0,18.099,327.573801,0,0,1.2,1.44
19781,0,0,0,1,0,1,1,1,0,0,1,1,142,6,1,1,1,1,0,0,78.573,6173.716329,0,0,2.4,5.76
41428,0,1,0,0,0,0,2,1,0,0,0,1,154,4,1,1,1,1,1,0,103,10609,1,1,6.7,44.89
15307,0,0,1,0,0,1,1,1,0,1,0,1,127,5,1,1,1,1,1,1,150,22500,1,0,4.6,21.16
92211,0,0,0,0,1,1,1,1,0,0,1,1,120,5,1,1,1,0,0,0,42.5,1806.25,0,0,2.7,7.29
9808,0,0,1,0,0,1,0,1,0,0,0,1,120,5,1,1,1,1,0,0,99.4,9880.36,1,0,3.5,12.25
63958,0,0,0,0,1,1,1,0,1,0,0,1,114,5,1,1,1,1,1,0,124.2,15425.64,1,0,3.5,12.25
60959,0,0,0,1,0,1,2,1,1,0,0,1,158,4,1,1,1,1,0,0,99.2,9840.64,1,1,8.5,72.25
32438,0,1,0,0,0,0,1,1,0,0,0,1,143,5,1,1,1,1,1,0,132.855,17650.451025,1,0,5.4,29.16
31981,0,0,0,1,0,0,1,0,1,0,0,1,147,5,1,1,1,0,0,0,42,1764,1,0,3.7,13.69
41195,0,0,1,0,0,0,3,1,0,1,1,1,158,4,1,1,1,1,0,0,92,8464,1,1,8.1,65.61
57416,1,0,0,0,0,1,0,1,0,0,2,0,161,4,1,1,1,1,1,1,181,32761,1,1,6,36
65266,0,0,1,0,0,1,1,1,0,0,1,1,116,5,1,1,1,1,1,0,129,16641,1,0,4.6,21.16
40533,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,0,0,60.893,3707.957449,1,0,4.5,20.25
3081,0,1,0,0,0,1,1,1,0,0,1,0,139,5,1,1,1,1,1,0,127.3,16205.29,1,0,3.8,14.44
97623,1,0,0,0,0,1,1,1,0,0,0,1,161,5,1,1,1,1,1,0,115,13225,1,0,3.9,15.21
6398,0,0,0,1,0,1,1,1,0,0,0,0,119,5,0,0,0,0,0,0,17.879,319.658641,0,0,1.3,1.69
47024,0,0,0,0,1,0,1,1,0,0,2,1,125,3,1,1,1,1,1,1,150,22500,1,1,12.2,148.84
8797,1,0,0,0,0,0,0,1,1,0,2,0,139,6,1,0,0,0,0,0,29.65,879.1225,0,0,1.7,2.89
6899,0,0,0,0,1,1,0,1,0,0,2,0,119,5,1,1,1,1,0,0,98,9604,1,0,3.7,13.69
38719,0,0,0,0,1,0,1,1,0,1,0,1,161,5,1,1,1,1,0,0,91.336,8342.264896,1,0,3.5,12.25
40753,0,0,1,0,0,1,1,1,0,0,1,1,123,6,0,0,0,0,0,0,11.2,125.44,0,0,1.1,1.21
97107,0,0,1,0,0,1,1,1,0,0,1,1,119,6,1,1,0,0,0,0,34.273,1174.638529,0,0,1.2,1.44
83113,0,0,0,1,0,1,1,1,0,0,0,0,124,5,1,1,1,1,0,0,95.1,9044.01,1,0,3.2,10.24
7649,0,0,0,1,0,1,0,0,1,0,2,0,189,4,1,1,1,1,1,0,128.453,16500.173209,1,1,8,64
34175,0,0,1,0,0,1,1,1,0,0,1,1,122,5,1,1,1,1,0,0,93.252,8695.935504,1,0,3.1,9.61
32234,0,0,0,1,0,0,2,1,0,0,0,1,196,4,1,1,1,1,1,0,138.553,19196.933809,1,1,8.4,70.56
34295,0,0,1,0,0,1,2,1,0,1,0,0,169,4,1,1,1,1,1,1,175,30625,1,1,9.1,82.81
15588,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,131.519,17297.247361,1,0,3.5,12.25
32304,0,1,0,0,0,1,1,1,0,1,1,1,119,5,1,1,0,0,0,0,38.5,1482.25,1,0,3.3,10.89
75611,0,0,0,1,0,0,0,1,0,0,1,1,182,4,1,1,1,1,1,0,135,18225,1,1,9.9,98.01
15448,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,0,0,84,7056,1,0,3.7,13.69
78927,0,0,0,0,1,1,1,1,0,0,1,1,119,5,1,1,1,1,1,0,134.112,17986.028544,1,0,4.1,16.81
68475,0,0,0,1,0,0,3,1,0,0,0,1,159,4,1,1,1,1,1,0,145.523,21176.943529,1,1,7.2,51.84
88776,0,0,0,1,0,1,1,1,0,0,1,0,133,5,0,0,0,0,0,0,13.5,182.25,0,0,1.4,1.96
50106,0,0,0,1,0,1,1,1,0,0,1,1,124,5,1,1,1,0,0,0,47.4,2246.76,0,0,2.8,7.84
95254,0,0,0,1,0,1,1,1,0,0,0,1,158,4,1,1,1,1,1,1,173.301,30033.236601,1,1,8.7,75.69
94783,0,0,0,1,0,1,1,1,0,0,1,1,125,5,1,1,0,0,0,0,39.918,1593.446724,0,0,1.7,2.89
41418,1,0,0,0,0,1,0,0,0,0,2,0,124,5,1,1,1,1,1,1,168.848,28509.647104,1,0,4.2,17.64
55161,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,1,1,161.2,25985.44,1,0,3.4,11.56
54065,0,0,1,0,0,1,1,1,0,0,1,1,122,5,1,1,1,1,1,0,119.412,14259.225744,1,0,3.1,9.61
55185,0,0,1,0,0,1,1,1,0,0,2,1,139,5,1,1,1,1,0,0,89.063,7932.217969,1,0,4.8,23.04
5908,0,1,0,0,0,1,0,1,0,0,2,0,108,5,1,0,0,0,0,0,25.574,654.029476,0,0,1,1
51056,1,0,0,0,0,0,2,1,0,0,0,1,189,4,1,1,1,1,0,0,71.6,5126.56,1,1,7.5,56.25
60260,0,0,1,0,0,1,1,1,0,0,1,1,123,6,1,1,1,1,1,0,135,18225,1,0,4.4,19.36
25425,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,1,0,108.29,11726.7241,1,0,3.9,15.21
25469,0,1,0,0,0,1,1,1,0,0,1,1,104,6,0,0,0,0,0,0,15.6,243.36,0,0,1.1,1.21
1103,0,1,0,0,0,1,1,0,0,0,2,0,109,5,1,1,1,1,1,0,124.657,15539.367649,1,0,4.2,17.64
72814,1,0,0,0,0,1,1,1,0,1,0,1,124,5,1,1,1,1,1,1,152.542,23269.061764,1,0,4.4,19.36
85153,0,1,0,0,0,1,1,1,0,0,0,1,119,5,1,1,1,1,1,0,140.4,19712.16,1,0,4,16
103921,0,1,0,0,0,0,1,1,0,0,1,1,148,5,1,1,1,1,0,0,94,8836,1,1,6.3,39.69
38799,1,0,0,0,0,0,2,1,0,0,1,0,229,4,1,1,1,1,1,0,140.3,19684.09,1,1,10,100
43830,0,0,0,1,0,1,2,1,0,0,1,1,189,4,1,1,1,1,1,0,143.4,20563.56,1,1,8.3,68.89
38170,1,0,0,0,0,1,1,1,0,0,0,1,117,6,0,0,0,0,0,0,16.11,259.5321,0,0,1.6,2.56
103548,0,0,1,0,0,1,1,1,0,0,1,1,121,5,1,1,1,1,1,0,132,17424,1,0,4.2,17.64
85069,0,0,0,1,0,1,1,1,0,0,1,0,124,5,1,1,1,1,1,0,116.5,13572.25,1,0,3.3,10.89
41065,1,0,0,0,0,0,0,1,0,0,2,1,177,5,1,1,0,0,0,0,30,900,1,0,3.7,13.69
19154,0,0,0,1,0,1,1,1,0,0,1,1,158,4,1,1,1,1,1,1,181.447,32923.013809,1,1,8.4,70.56
4141,0,0,0,1,0,1,1,1,0,0,1,1,159,4,1,1,1,1,1,1,155.65,24226.9225,1,0,5.9,34.81
91602,0,0,1,0,0,1,1,1,0,1,1,1,123,5,1,1,1,1,0,0,93.3,8704.89,1,0,3,9
26673,0,0,0,0,1,0,0,1,0,0,2,1,115,5,1,1,0,0,0,0,39.987,1598.960169,1,0,3.4,11.56
24515,0,1,0,0,0,0,1,1,0,0,1,1,154,4,1,1,1,1,0,0,50.35,2535.1225,1,1,6.3,39.69
100579,0,0,0,0,1,0,1,1,0,0,1,1,139,5,1,0,0,0,0,0,22.26,495.5076,0,0,1.4,1.96
35739,0,0,0,0,1,1,1,1,0,0,1,0,154,5,0,0,0,0,0,0,18.1,327.61,0,0,1.2,1.44
9406,0,0,0,1,0,1,1,1,0,0,2,1,130,5,1,1,1,0,0,0,44.222,1955.585284,0,0,1.4,1.96
58184,0,1,0,0,0,1,1,1,0,0,2,0,139,5,1,1,1,1,1,0,140.55,19754.3025,1,0,4.4,19.36
32187,0,1,0,0,0,1,1,1,0,0,1,1,148,5,1,1,1,1,1,0,133,17689,1,0,3.3,10.89
78569,1,0,0,0,0,1,2,1,0,1,0,1,125,5,0,0,0,0,0,0,18.955,359.292025,1,0,4.3,18.49
2785,0,1,0,0,0,0,1,1,0,0,0,1,136,5,1,1,0,0,0,0,35,1225,1,0,4.8,23.04
100105,1,0,0,0,0,0,2,0,1,0,0,1,194,4,1,1,1,1,0,0,67,4489,1,1,8.2,67.24
3000,1,0,0,0,0,1,1,1,0,0,1,1,118,6,0,0,0,0,0,0,16.865,284.428225,0,0,1.1,1.21
90465,0,0,1,0,0,0,0,1,0,0,0,1,186,4,1,1,1,1,0,0,62.997,3968.622009,1,0,5.8,33.64
90936,0,1,0,0,0,1,1,0,0,1,1,1,119,5,1,1,1,1,0,0,83.2,6922.24,1,0,4.1,16.81
35476,0,0,0,0,1,0,1,1,0,1,1,1,159,5,1,1,1,1,0,0,59.8,3576.04,1,0,3.1,9.61
30829,0,0,0,1,0,1,1,1,0,0,1,1,181,4,1,1,1,1,1,1,163.875,26855.015625,1,1,6.1,37.21
82979,0,1,0,0,0,1,1,1,0,0,0,1,119,5,1,1,1,1,1,0,145.356,21128.366736,1,0,5.2,27.04
20169,1,0,0,0,0,1,0,1,0,1,2,1,155,5,1,1,1,1,1,1,184.204,33931.113616,1,0,3.2,10.24
62624,0,0,0,0,1,1,1,1,0,0,1,1,106,5,1,1,1,1,0,0,50,2500,0,0,2.1,4.41
5643,0,1,0,0,0,0,1,1,0,0,0,1,136,5,1,1,1,1,0,0,78.955,6233.892025,1,0,3.5,12.25
97258,0,0,0,1,0,1,1,1,0,0,1,1,123,5,1,1,1,1,1,0,134,17956,1,0,3.4,11.56
71631,0,0,1,0,0,1,0,1,0,0,0,1,189,4,1,1,1,1,1,0,148.4,22022.56,1,1,7.8,60.84
11322,0,0,1,0,0,1,2,1,0,0,1,1,135,5,1,1,1,1,0,0,85.9,7378.81,1,0,4.6,21.16
6922,0,0,1,0,0,1,0,0,0,0,2,0,120,5,1,1,1,1,1,1,151.756,23029.883536,1,0,4.5,20.25
81445,0,0,0,0,1,1,2,1,0,1,1,1,146,4,1,1,1,1,1,0,123.2,15178.24,1,1,7.8,60.84
67346,0,1,0,0,0,1,1,1,0,1,1,1,137,4,1,1,1,1,1,1,155,24025,1,1,7.7,59.29
15959,0,0,1,0,0,1,0,1,0,1,1,1,149,5,1,1,1,1,1,0,125,15625,1,1,6.5,42.25
10279,0,0,0,0,1,1,1,1,0,0,2,1,119,5,1,1,1,1,1,0,124.589,15522.418921,1,0,4.3,18.49
43427,1,0,0,0,0,1,1,1,0,0,0,0,127,5,1,1,1,1,1,0,111.556,12444.741136,0,0,2.4,5.76
68077,0,1,0,0,0,1,1,1,0,0,2,0,119,5,1,1,1,1,0,0,75.3,5670.09,1,0,4.2,17.64
35323,1,0,0,0,0,1,1,1,0,0,1,1,136,5,1,1,1,1,0,0,64.8,4199.04,1,0,4,16
31116,1,0,0,0,0,1,1,1,0,1,1,1,195,5,1,1,1,0,0,0,49.036,2404.529296,0,0,2.6,6.76
31609,0,0,0,1,0,1,1,1,0,0,2,0,123,5,1,1,1,1,1,0,117.096,13711.473216,1,0,3.1,9.61
28416,0,1,0,0,0,1,1,1,0,0,1,1,103,5,0,0,0,0,0,0,18.51,342.6201,0,0,1.1,1.21
31846,0,0,1,0,0,1,1,1,0,1,1,1,135,5,1,1,1,0,0,0,46.2,2134.44,0,0,2.8,7.84
52794,0,0,0,1,0,1,1,1,0,0,0,1,124,5,1,1,1,0,0,0,40,1600,0,0,2.7,7.29
69401,0,1,0,0,0,0,1,1,0,1,1,1,119,5,1,0,0,0,0,0,24.546,602.506116,0,0,1.3,1.69
57919,0,0,0,0,1,1,1,1,0,1,0,1,117,5,1,1,1,0,0,0,46.785,2188.836225,0,0,2.2,4.84
40259,1,0,0,0,0,0,2,1,0,0,1,0,194,4,1,1,1,1,0,0,94,8836,1,1,7.6,57.76
18270,0,0,0,1,0,1,0,1,0,0,1,1,155,4,1,1,1,1,1,1,172,29584,1,1,9.2,84.64
26742,0,0,0,1,0,1,1,0,0,0,0,1,119,5,1,1,1,1,0,0,73.8,5446.44,0,0,2.6,6.76
40091,0,0,0,1,0,0,2,0,1,0,0,0,185,4,1,1,1,1,1,0,143,20449,1,1,12.7,161.29
6465,0,1,0,0,0,0,2,1,1,0,1,1,136,5,1,1,1,1,0,0,77,5929,1,0,5,25
34213,1,0,0,0,0,1,2,0,1,0,0,1,154,5,1,1,1,1,1,0,137,18769,1,0,5.8,33.64
84501,0,0,0,0,1,0,2,1,0,0,0,0,166,4,1,1,1,1,1,0,116.35,13537.3225,1,1,8.3,68.89
102586,0,0,0,0,1,1,0,1,0,0,0,1,159,4,1,1,1,1,1,1,158.5,25122.25,1,1,9.6,92.16
13589,0,0,0,1,0,1,1,1,0,0,1,0,124,5,1,1,1,1,0,0,74.063,5485.327969,0,0,2.9,8.41
40166,0,0,1,0,0,0,1,1,1,0,0,1,158,5,1,1,1,1,0,0,80.3,6448.09,1,1,6.3,39.69
11250,1,0,0,0,0,1,2,1,0,0,0,0,157,5,1,1,1,1,0,0,77.028,5933.312784,1,0,4.9,24.01
27582,0,1,0,0,0,1,1,1,0,0,0,1,109,5,1,1,1,1,0,0,97,9409,1,0,4.6,21.16
103352,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,1,0,122.65,15043.0225,1,0,3.2,10.24
56376,1,0,0,0,0,1,2,0,0,0,0,1,154,5,1,1,1,1,0,0,86.596,7498.867216,1,0,5,25
91683,0,0,0,1,0,1,1,1,0,0,1,1,142,5,1,1,0,0,0,0,36.5,1332.25,0,0,2.3,5.29
59714,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,138.415,19158.712225,1,0,3.2,10.24
19608,1,0,0,0,0,1,2,1,0,1,0,1,154,5,1,1,1,1,0,0,81.85,6699.4225,1,0,4.5,20.25
85489,0,1,0,0,0,1,0,1,1,0,2,0,143,5,1,1,1,1,1,1,150,22500,1,0,5.1,26.01
15809,0,0,0,0,1,1,1,1,0,1,0,1,113,5,1,1,1,1,0,0,59.54,3545.0116,0,0,2.1,4.41
75126,0,0,0,0,1,1,1,1,0,0,1,1,119,4,1,1,1,1,1,1,169.998,28899.320004,1,0,5.1,26.01
93222,0,0,1,0,0,1,0,1,0,0,1,0,120,5,1,1,1,1,0,0,64.5,4160.25,1,0,3.5,12.25
65277,0,0,0,1,0,1,1,1,0,0,1,0,133,5,0,0,0,0,0,0,15.9,252.81,0,0,1.1,1.21
61820,0,0,0,1,0,1,2,1,0,1,0,0,158,4,1,1,1,1,1,0,139.065,19339.074225,1,1,8.5,72.25
70987,1,0,0,0,0,1,1,1,0,0,0,1,127,5,1,1,1,1,1,0,133.628,17856.442384,1,0,3.7,13.69
12926,0,0,1,0,0,1,0,1,0,0,1,0,120,5,1,1,1,1,0,0,83.4,6955.56,1,0,3.1,9.61
49816,0,1,0,0,0,0,1,1,0,0,0,1,123,5,0,0,0,0,0,0,12.859,165.353881,1,0,4.4,19.36
30133,0,0,0,1,0,1,4,1,0,0,0,1,142,4,1,1,1,1,1,1,189,35721,1,1,6.5,42.25
45319,0,0,0,1,0,0,2,1,0,0,1,1,196,4,1,1,1,1,1,0,138.997,19320.166009,1,1,8.5,72.25
33951,0,0,0,1,0,1,1,1,0,0,0,1,128,5,1,1,1,1,0,0,84,7056,1,0,4.5,20.25
101915,0,0,0,1,0,1,0,1,0,0,1,0,119,5,1,1,1,1,1,0,137.35,18865.0225,1,0,3.9,15.21
91682,0,0,1,0,0,1,4,1,0,0,0,1,180,4,1,1,1,1,1,1,173.5,30102.25,1,1,10.2,104.04
6727,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,0,0,80.487,6478.157169,0,0,2.5,6.25
219,1,0,0,0,0,1,1,0,0,0,2,0,127,5,1,1,1,1,0,0,85.262,7269.608644,0,0,2.5,6.25
95719,0,1,0,0,0,1,1,1,0,0,0,0,103,6,1,1,1,1,0,0,61.45,3776.1025,0,0,1.9,3.61
80472,0,0,1,0,0,0,1,1,0,0,0,0,182,5,1,1,1,1,0,0,74.994,5624.100036,1,0,3.2,10.24
43503,0,0,1,0,0,1,1,1,0,1,0,1,135,5,1,1,1,1,1,0,130,16900,1,0,3.2,10.24
52420,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,129.987,16896.620169,1,0,3.6,12.96
35400,0,0,0,1,0,1,1,0,0,0,2,0,125,5,1,1,0,0,0,0,36.19,1309.7161,0,0,2.4,5.76
54360,0,0,1,0,0,1,0,1,0,0,0,1,121,5,1,1,1,1,1,1,179.985,32394.600225,1,0,3.1,9.61
23444,0,0,1,0,0,1,2,1,0,0,0,0,177,4,1,1,1,1,1,0,130,16900,1,1,8.8,77.44
15264,0,0,0,1,0,0,0,1,0,0,2,0,182,4,1,1,1,1,1,0,102.45,10496.0025,1,1,9.4,88.36
25038,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,0,0,70.761,5007.119121,1,0,3.1,9.61
89128,0,1,0,0,0,1,3,1,0,0,0,0,137,4,1,1,1,1,1,1,185.8,34521.64,1,1,7.2,51.84
26665,0,1,0,0,0,1,0,0,1,0,2,0,128,5,1,1,1,1,1,0,112.3,12611.29,1,0,4.7,22.09
83880,1,0,0,0,0,1,1,1,0,1,1,1,108,6,1,0,0,0,0,0,29.25,855.5625,0,0,1.5,2.25
50613,0,0,0,1,0,1,1,1,0,0,0,1,114,5,1,1,1,1,0,0,59.561,3547.512721,1,0,4.6,21.16
47693,0,1,0,0,0,1,1,1,0,0,1,1,139,4,1,1,1,1,0,0,94.442,8919.291364,1,1,6.4,40.96
68246,0,1,0,0,0,1,1,1,0,1,1,1,128,5,1,1,1,1,0,0,66.92,4478.2864,1,0,4.2,17.64
24471,1,0,0,0,0,1,0,1,0,0,0,1,161,5,1,1,1,1,1,1,161,25921,1,0,3.3,10.89
93823,0,0,0,1,0,0,2,1,1,0,0,0,180,4,1,1,1,1,1,1,190,36100,1,1,14.5,210.25
70303,0,0,0,1,0,1,2,1,0,0,2,1,122,5,1,1,1,0,0,0,47.075,2216.055625,1,0,3,9
97004,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,1,0,104.164,10850.138896,1,0,3.1,9.61
42171,0,0,1,0,0,1,1,1,0,0,1,1,136,5,1,1,1,1,0,0,81.76,6684.6976,1,0,3.2,10.24
44937,0,0,0,0,1,1,1,1,0,0,2,1,118,5,1,1,1,1,1,0,138.902,19293.765604,1,0,4.3,18.49
10026,0,0,1,0,0,1,1,1,0,1,0,1,121,5,1,1,1,1,1,0,143.695,20648.253025,1,0,3.9,15.21
74548,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,122,14884,0,0,2.6,6.76
12196,0,0,1,0,0,1,1,1,0,0,1,1,135,5,0,0,0,0,0,0,14.497,210.163009,0,0,1.1,1.21
84836,0,0,0,1,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,82.873,6867.934129,1,0,3.4,11.56
94314,0,0,1,0,0,1,1,1,0,0,1,1,116,6,0,0,0,0,0,0,10.455,109.307025,0,0,1.1,1.21
34815,0,0,0,1,0,1,1,1,0,1,2,1,122,5,1,1,1,1,1,0,146.97,21600.1809,1,0,3.1,9.61
33450,0,0,0,1,0,1,0,1,0,0,2,0,119,5,1,1,1,1,0,0,52.217,2726.615089,0,0,2.9,8.41
93587,1,0,0,0,0,0,0,0,1,0,1,1,201,4,1,1,1,1,1,0,145,21025,1,1,11.1,123.21
95143,0,0,1,0,0,1,2,0,1,0,0,0,123,5,1,1,1,1,1,0,136.322,18583.687684,1,0,4.1,16.81
72232,0,0,1,0,0,1,1,1,0,0,2,0,120,5,1,1,1,1,0,0,67.9,4610.41,1,0,3.3,10.89
16132,0,0,0,0,1,1,1,0,1,0,0,0,159,4,1,1,1,1,1,1,155,24025,1,1,8.7,75.69
62956,1,0,0,0,0,1,1,1,0,1,1,1,147,5,1,1,1,1,0,0,61.549,3788.279401,1,0,4.1,16.81
69614,0,0,0,1,0,1,0,0,1,0,2,0,158,3,1,1,1,1,1,1,171.3,29343.69,1,1,11,121
24535,0,0,1,0,0,1,0,1,0,0,0,0,153,4,1,1,1,1,1,0,132.865,17653.108225,1,1,10.2,104.04
60449,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,0,126.061,15891.375721,1,0,3.4,11.56
72146,0,0,0,0,1,0,0,1,0,0,0,1,158,4,1,1,1,1,1,0,148.25,21978.0625,1,1,8.4,70.56
66992,0,0,1,0,0,0,1,1,0,0,0,1,160,5,1,1,1,1,0,0,94.096,8854.057216,1,0,4.4,19.36
24448,1,0,0,0,0,1,1,1,0,1,1,1,127,5,1,1,1,1,0,0,74.158,5499.408964,0,0,2.7,7.29
16908,1,0,0,0,0,1,0,1,0,0,0,1,124,5,1,1,1,1,0,0,95.45,9110.7025,1,0,3.3,10.89
9829,0,0,1,0,0,1,0,1,0,0,0,1,122,5,1,1,1,1,0,0,87.533,7662.026089,0,0,2.8,7.84
85906,0,0,1,0,0,1,1,1,0,0,0,1,122,6,1,0,0,0,0,0,24,576,0,0,1.3,1.69
29494,0,1,0,0,0,0,2,1,0,0,0,1,146,5,1,1,1,1,0,0,92.5,8556.25,1,0,5.7,32.49
15512,0,0,1,0,0,1,0,0,0,0,2,0,135,5,1,1,1,1,1,1,159.866,25557.137956,1,0,3.2,10.24
102564,0,0,1,0,0,0,2,1,0,0,1,0,140,5,1,1,1,1,0,0,62.9,3956.41,1,0,3.9,15.21
64671,0,0,1,0,0,1,0,1,0,0,0,1,121,5,1,1,1,1,1,1,192.635,37108.243225,1,0,4.1,16.81
37006,0,0,1,0,0,0,2,1,0,0,0,1,181,4,1,1,1,1,1,0,120,14400,1,1,9.9,98.01
16264,0,0,0,0,1,0,2,1,1,0,1,0,172,3,1,1,1,1,1,0,143.283,20530.018089,1,1,17.3,299.29
17492,0,0,0,0,1,0,0,1,0,0,1,0,158,4,1,1,1,1,1,0,101.944,10392.579136,1,1,7.3,53.29
61180,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,0,0,0,0,0,29.45,867.3025,0,0,1.4,1.96
79841,0,0,1,0,0,0,0,1,0,0,0,1,140,5,1,1,1,1,0,0,68.557,4700.062249,1,0,5.1,26.01
60823,0,0,1,0,0,1,1,1,0,0,0,0,122,5,1,1,1,1,0,0,98.152,9633.815104,1,0,3.3,10.89
39227,0,0,1,0,0,1,1,1,0,0,1,1,149,5,1,1,1,1,1,0,140.7,19796.49,1,0,3.1,9.61
100224,0,0,1,0,0,1,0,0,1,0,0,1,113,5,1,1,1,1,1,1,177.6,31541.76,1,0,4.2,17.64
73951,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,0,0,0,0,0,27.757,770.451049,0,0,1.4,1.96
26556,0,0,0,1,0,1,0,1,0,0,0,0,158,4,1,1,1,1,1,1,200,40000,1,1,8.1,65.61
97721,0,0,0,1,0,1,1,0,1,0,0,1,120,5,1,1,1,1,1,0,136.14,18534.0996,1,0,4.7,22.09
39007,0,0,1,0,0,0,2,1,0,0,1,1,159,5,1,1,1,1,0,0,69.42,4819.1364,1,0,5.5,30.25
86745,0,0,0,1,0,1,2,0,1,0,0,1,155,4,1,1,1,1,1,0,116.9,13665.61,1,1,6.4,40.96
8311,1,0,0,0,0,1,0,1,0,1,1,1,135,5,1,0,0,0,0,0,28.5,812.25,0,0,1.7,2.89
35107,0,0,1,0,0,1,1,1,0,0,0,1,124,5,1,1,1,1,1,1,195.494,38217.904036,1,0,4.5,20.25
71564,0,0,0,1,0,1,2,1,0,0,2,0,135,5,1,1,1,1,0,0,76.34,5827.7956,1,0,3.3,10.89
96713,0,1,0,0,0,0,1,1,0,0,1,1,148,5,1,1,1,1,1,0,113.937,12981.639969,1,1,6.4,40.96
54671,0,0,1,0,0,1,1,1,0,0,1,1,113,5,1,1,1,1,1,0,140,19600,1,0,3.1,9.61
6229,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,75.4,5685.16,1,0,4.1,16.81
60196,0,0,0,1,0,1,1,1,0,0,1,1,123,5,1,1,1,1,1,0,132.762,17625.748644,1,0,3.1,9.61
66361,0,0,1,0,0,1,1,1,0,0,2,1,125,5,1,1,1,1,1,0,117,13689,1,0,4.4,19.36
84508,0,0,0,1,0,1,0,1,0,0,2,1,114,5,1,1,1,1,0,0,70.224,4931.410176,1,0,4.9,24.01
13400,0,0,1,0,0,0,1,1,0,0,1,1,215,5,0,0,0,0,0,0,13.857,192.016449,0,0,1.2,1.44
15083,0,0,1,0,0,1,1,1,0,0,0,1,136,5,0,0,0,0,0,0,19.376,375.429376,0,0,1.4,1.96
77909,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,1,174,30276,1,0,4.3,18.49
79930,0,0,0,1,0,1,0,0,1,0,2,0,158,4,1,1,1,1,1,0,110,12100,1,1,11.7,136.89
50184,0,0,0,0,1,1,2,0,0,0,0,1,132,3,1,1,1,1,1,0,148,21904,1,1,15.5,240.25
204,0,0,1,0,0,1,1,1,0,0,1,1,125,5,1,1,1,1,0,0,73.72,5434.6384,1,0,3.1,9.61
5410,0,0,0,0,1,0,2,0,1,0,0,0,175,4,1,1,1,1,1,0,128,16384,1,1,9.4,88.36
44823,0,0,1,0,0,1,1,1,0,0,1,1,122,5,1,0,0,0,0,0,21.563,464.962969,0,0,1.2,1.44
37655,0,0,1,0,0,1,2,1,0,0,1,1,184,4,1,1,1,1,1,1,162,26244,1,1,9,81
49883,0,1,0,0,0,1,1,1,0,0,1,0,119,5,1,1,1,1,0,0,69.155,4782.414025,1,0,4.6,21.16
8881,0,0,0,0,1,1,2,0,1,0,1,1,109,5,1,1,1,1,1,0,138.2,19099.24,1,0,4.1,16.81
86049,0,0,1,0,0,1,1,1,0,0,0,1,139,5,1,1,1,1,0,0,66.419,4411.483561,1,0,4.3,18.49
98603,0,0,1,0,0,1,2,0,1,0,0,1,155,6,1,1,1,1,1,1,151,22801,1,1,6.5,42.25
48989,0,1,0,0,0,1,1,1,0,0,0,1,139,5,1,1,1,1,0,0,97.589,9523.612921,1,0,4.1,16.81
50650,0,0,0,1,0,0,2,0,0,0,1,1,196,4,1,1,1,1,1,1,174.25,30363.0625,1,1,8.7,75.69
60551,1,0,0,0,0,0,2,1,0,0,1,0,229,4,1,1,1,1,0,0,65,4225,1,1,8.1,65.61
27014,0,0,0,1,0,1,2,1,1,0,0,1,125,4,1,1,1,1,1,0,138,19044,1,1,7.4,54.76
21383,0,0,0,0,1,0,1,1,0,0,1,1,139,5,1,1,1,1,0,0,54.39,2958.2721,1,0,4.5,20.25
